Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
62994,1431.0,1431.0,1908,2.0,3.0,1.0,6.0,Potential Loyalist
62995,,,4381,,,3.0,3.0,At Risk
62996,,,2595,,,2.0,2.0,Hibernating
62997,1287.0,1287.0,3594,2.0,3.0,2.0,7.0,Loyal
62998,1159.0,1159.0,8093,2.0,3.0,4.0,9.0,Champions
63000,590.0,590.0,1117,3.0,2.0,1.0,6.0,Potential Loyalist
63004,,,5001,,,4.0,4.0,At Risk
63010,,,1403,,,1.0,1.0,Hibernating
63013,1314.0,1314.0,1933,2.0,3.0,1.0,6.0,Potential Loyalist
63014,,,3461,,,2.0,2.0,Hibernating
63016,,,5346,,,4.0,4.0,At Risk
63021,,,4004,,,3.0,3.0,At Risk
63023,,,3814,,,3.0,3.0,At Risk
63024,282.0,282.0,7847,4.0,1.0,4.0,9.0,Champions
63025,,,4444,,,3.0,3.0,At Risk
63026,2075.0,2075.0,4887,1.0,4.0,4.0,9.0,Champions
63027,,,1165,,,1.0,1.0,Hibernating
63028,824.0,824.0,5438,3.0,2.0,4.0,9.0,Champions
63031,1441.0,1441.0,4089,2.0,3.0,3.0,8.0,Loyal
63032,,,3324,,,2.0,2.0,Hibernating
63033,,,6078,,,4.0,4.0,At Risk
63036,,,1718,,,1.0,1.0,Hibernating
63038,,,4229,,,3.0,3.0,At Risk
63040,,,1680,,,1.0,1.0,Hibernating
63041,,,1176,,,1.0,1.0,Hibernating
63042,,,4335,,,3.0,3.0,At Risk
63043,1473.0,1473.0,5203,2.0,3.0,4.0,9.0,Champions
63045,,,3140,,,2.0,2.0,Hibernating
63047,403.0,403.0,1814,4.0,1.0,1.0,6.0,Potential Loyalist
63050,,,4884,,,4.0,4.0,At Risk
63054,,,3199,,,2.0,2.0,Hibernating
63056,,,2930,,,2.0,2.0,Hibernating
63059,921.0,921.0,3379,3.0,2.0,2.0,7.0,Loyal
63060,,,6762,,,4.0,4.0,At Risk
63061,,,3583,,,2.0,2.0,Hibernating
63062,,,1705,,,1.0,1.0,Hibernating
63066,1311.0,1311.0,4552,2.0,3.0,3.0,8.0,Loyal
63067,,,4697,,,3.0,3.0,At Risk
63069,524.0,524.0,7448,3.0,2.0,4.0,9.0,Champions
63071,458.0,458.0,6004,4.0,1.0,4.0,9.0,Champions
63075,801.0,801.0,1057,3.0,2.0,1.0,6.0,Potential Loyalist
63076,644.0,644.0,9057,3.0,2.0,4.0,9.0,Champions
63082,,,3350,,,2.0,2.0,Hibernating
63084,,,1792,,,1.0,1.0,Hibernating
63085,2111.0,2111.0,3741,1.0,4.0,3.0,8.0,Loyal
63087,,,4350,,,3.0,3.0,At Risk
63092,,,4289,,,3.0,3.0,At Risk
63095,1982.0,1982.0,3214,1.0,4.0,2.0,7.0,Loyal
63096,737.0,737.0,7417,3.0,2.0,4.0,9.0,Champions
63097,,,4112,,,3.0,3.0,At Risk
63099,1401.0,1401.0,11786,2.0,3.0,4.0,9.0,Champions
63100,,,3533,,,2.0,2.0,Hibernating
63101,2046.0,2046.0,4694,1.0,4.0,3.0,8.0,Loyal
63102,,,4084,,,3.0,3.0,At Risk
63107,1437.0,1437.0,561,2.0,3.0,1.0,6.0,Potential Loyalist
63108,,,5494,,,4.0,4.0,At Risk
63110,1408.0,1408.0,6933,2.0,3.0,4.0,9.0,Champions
63112,,,4472,,,3.0,3.0,At Risk
63113,1898.0,1898.0,8071,1.0,4.0,4.0,9.0,Champions
63114,2167.0,2167.0,3948,1.0,4.0,3.0,8.0,Loyal
63117,,,8878,,,4.0,4.0,At Risk
63118,2139.0,2139.0,2178,1.0,4.0,1.0,6.0,Potential Loyalist
63120,,,7487,,,4.0,4.0,At Risk
63121,437.0,437.0,6694,4.0,1.0,4.0,9.0,Champions
63127,1686.0,1686.0,898,1.0,4.0,1.0,6.0,Potential Loyalist
63131,619.0,619.0,2673,3.0,2.0,2.0,7.0,Loyal
63132,,,3497,,,2.0,2.0,Hibernating
63134,,,4668,,,3.0,3.0,At Risk
63135,488.0,488.0,6262,4.0,1.0,4.0,9.0,Champions
63136,922.0,922.0,4482,3.0,2.0,3.0,8.0,Loyal
63137,,,4240,,,3.0,3.0,At Risk
63140,,,3135,,,2.0,2.0,Hibernating
63141,,,1128,,,1.0,1.0,Hibernating
63143,2130.0,2130.0,4443,1.0,4.0,3.0,8.0,Loyal
63145,1895.0,1895.0,3899,1.0,4.0,3.0,8.0,Loyal
63148,,,1668,,,1.0,1.0,Hibernating
63150,1130.0,1130.0,2158,2.0,3.0,1.0,6.0,Potential Loyalist
63152,,,6710,,,4.0,4.0,At Risk
63153,31.0,31.0,8244,4.0,1.0,4.0,9.0,Champions
63154,306.0,306.0,1484,4.0,1.0,1.0,6.0,Potential Loyalist
63156,,,6038,,,4.0,4.0,At Risk
63158,,,5903,,,4.0,4.0,At Risk
63160,1929.0,1929.0,3563,1.0,4.0,2.0,7.0,Loyal
63163,,,1838,,,1.0,1.0,Hibernating
63165,,,690,,,1.0,1.0,Hibernating
63167,,,6761,,,4.0,4.0,At Risk
63169,,,1351,,,1.0,1.0,Hibernating
63170,,,658,,,1.0,1.0,Hibernating
63171,915.0,915.0,4788,3.0,2.0,4.0,9.0,Champions
63173,921.0,921.0,4240,3.0,2.0,3.0,8.0,Loyal
63175,,,1937,,,1.0,1.0,Hibernating
63177,,,4430,,,3.0,3.0,At Risk
63179,,,3228,,,2.0,2.0,Hibernating
63184,,,3265,,,2.0,2.0,Hibernating
63187,1591.0,1591.0,12431,1.0,4.0,4.0,9.0,Champions
63197,,,4002,,,3.0,3.0,At Risk
63198,617.0,617.0,9079,3.0,2.0,4.0,9.0,Champions
63199,761.0,761.0,4862,3.0,2.0,4.0,9.0,Champions
63200,,,1075,,,1.0,1.0,Hibernating
63201,975.0,975.0,1627,3.0,2.0,1.0,6.0,Potential Loyalist
63202,558.0,558.0,4228,3.0,2.0,3.0,8.0,Loyal
63205,92.0,92.0,4272,4.0,1.0,3.0,8.0,Loyal
63207,,,3241,,,2.0,2.0,Hibernating
63208,488.0,488.0,7338,4.0,1.0,4.0,9.0,Champions
63210,,,2191,,,1.0,1.0,Hibernating
63211,,,3903,,,3.0,3.0,At Risk
63214,,,1907,,,1.0,1.0,Hibernating
63215,,,1773,,,1.0,1.0,Hibernating
63217,,,1577,,,1.0,1.0,Hibernating
63218,983.0,983.0,4658,3.0,2.0,3.0,8.0,Loyal
63224,1187.0,1187.0,5552,2.0,3.0,4.0,9.0,Champions
63225,620.0,620.0,10305,3.0,2.0,4.0,9.0,Champions
63226,468.0,468.0,2065,4.0,1.0,1.0,6.0,Potential Loyalist
63228,,,3153,,,2.0,2.0,Hibernating
63229,,,2603,,,2.0,2.0,Hibernating
63233,,,4817,,,4.0,4.0,At Risk
63234,1864.0,1864.0,8417,1.0,4.0,4.0,9.0,Champions
63235,403.0,403.0,4895,4.0,1.0,4.0,9.0,Champions
63236,,,4857,,,4.0,4.0,At Risk
63238,2011.0,2011.0,4547,1.0,4.0,3.0,8.0,Loyal
63241,1656.0,1656.0,5538,1.0,4.0,4.0,9.0,Champions
63242,372.0,372.0,4840,4.0,1.0,4.0,9.0,Champions
63245,,,2880,,,2.0,2.0,Hibernating
63246,1500.0,1500.0,3938,2.0,3.0,3.0,8.0,Loyal
63248,1346.0,1346.0,1762,2.0,3.0,1.0,6.0,Potential Loyalist
63249,,,2397,,,2.0,2.0,Hibernating
63250,,,1770,,,1.0,1.0,Hibernating
63255,,,1335,,,1.0,1.0,Hibernating
63257,,,4454,,,3.0,3.0,At Risk
63259,1828.0,1828.0,8108,1.0,4.0,4.0,9.0,Champions
63262,1772.0,1772.0,9153,1.0,4.0,4.0,9.0,Champions
63263,,,1662,,,1.0,1.0,Hibernating
63264,1253.0,1253.0,4495,2.0,3.0,3.0,8.0,Loyal
63265,,,4384,,,3.0,3.0,At Risk
63269,,,2511,,,2.0,2.0,Hibernating
63270,1344.0,1344.0,4640,2.0,3.0,3.0,8.0,Loyal
63272,771.0,771.0,1367,3.0,2.0,1.0,6.0,Potential Loyalist
63273,1432.0,1432.0,1013,2.0,3.0,1.0,6.0,Potential Loyalist
63275,124.0,124.0,9106,4.0,1.0,4.0,9.0,Champions
63277,,,3568,,,2.0,2.0,Hibernating
63278,1865.0,1865.0,1227,1.0,4.0,1.0,6.0,Potential Loyalist
63283,,,1607,,,1.0,1.0,Hibernating
63284,,,2724,,,2.0,2.0,Hibernating
63285,1465.0,1465.0,3166,2.0,3.0,2.0,7.0,Loyal
63286,825.0,825.0,668,3.0,2.0,1.0,6.0,Potential Loyalist
63287,,,6306,,,4.0,4.0,At Risk
63289,674.0,674.0,1532,3.0,2.0,1.0,6.0,Potential Loyalist
63290,1650.0,1650.0,4542,1.0,4.0,3.0,8.0,Loyal
63293,,,4539,,,3.0,3.0,At Risk
63295,186.0,186.0,3096,4.0,1.0,2.0,7.0,Loyal
63296,1650.0,1650.0,3009,1.0,4.0,2.0,7.0,Loyal
63297,1349.0,1349.0,4649,2.0,3.0,3.0,8.0,Loyal
63298,,,4890,,,4.0,4.0,At Risk
63300,1163.0,1163.0,4444,2.0,3.0,3.0,8.0,Loyal
63304,1312.0,1312.0,3741,2.0,3.0,3.0,8.0,Loyal
63305,,,3943,,,3.0,3.0,At Risk
63306,431.0,431.0,3044,4.0,1.0,2.0,7.0,Loyal
63307,1101.0,1101.0,942,2.0,3.0,1.0,6.0,Potential Loyalist
63309,1252.0,1252.0,1725,2.0,3.0,1.0,6.0,Potential Loyalist
63311,,,4316,,,3.0,3.0,At Risk
63312,,,4409,,,3.0,3.0,At Risk
63316,1775.0,1775.0,1553,1.0,4.0,1.0,6.0,Potential Loyalist
63319,,,4433,,,3.0,3.0,At Risk
63320,,,4640,,,3.0,3.0,At Risk
63321,,,8032,,,4.0,4.0,At Risk
63323,581.0,581.0,4455,3.0,2.0,3.0,8.0,Loyal
63324,,,1194,,,1.0,1.0,Hibernating
63326,,,2019,,,1.0,1.0,Hibernating
63329,,,4244,,,3.0,3.0,At Risk
63334,,,2954,,,2.0,2.0,Hibernating
63335,,,3995,,,3.0,3.0,At Risk
63336,1133.0,1133.0,3490,2.0,3.0,2.0,7.0,Loyal
63337,,,3638,,,2.0,2.0,Hibernating
63340,,,1863,,,1.0,1.0,Hibernating
63341,1105.0,1105.0,2729,2.0,3.0,2.0,7.0,Loyal
63343,,,4495,,,3.0,3.0,At Risk
63344,184.0,184.0,4441,4.0,1.0,3.0,8.0,Loyal
63347,,,4397,,,3.0,3.0,At Risk
63348,,,4481,,,3.0,3.0,At Risk
63351,134.0,134.0,10170,4.0,1.0,4.0,9.0,Champions
63352,1103.0,1103.0,3635,2.0,3.0,2.0,7.0,Loyal
63354,613.0,613.0,3894,3.0,2.0,3.0,8.0,Loyal
63356,924.0,924.0,7512,3.0,2.0,4.0,9.0,Champions
63360,,,2869,,,2.0,2.0,Hibernating
63363,1283.0,1283.0,6415,2.0,3.0,4.0,9.0,Champions
63365,342.0,342.0,3783,4.0,1.0,3.0,8.0,Loyal
63366,1555.0,1555.0,1086,2.0,3.0,1.0,6.0,Potential Loyalist
63367,370.0,370.0,3031,4.0,1.0,2.0,7.0,Loyal
63368,1533.0,1533.0,4157,2.0,3.0,3.0,8.0,Loyal
63369,,,5321,,,4.0,4.0,At Risk
63370,,,3218,,,2.0,2.0,Hibernating
63372,,,4582,,,3.0,3.0,At Risk
63375,945.0,945.0,4246,3.0,2.0,3.0,8.0,Loyal
63377,2109.0,2109.0,3891,1.0,4.0,3.0,8.0,Loyal
63379,,,4426,,,3.0,3.0,At Risk
63380,,,4733,,,4.0,4.0,At Risk
63382,,,7348,,,4.0,4.0,At Risk
63385,1990.0,1990.0,6207,1.0,4.0,4.0,9.0,Champions
63388,2044.0,2044.0,3927,1.0,4.0,3.0,8.0,Loyal
63390,,,3193,,,2.0,2.0,Hibernating
63392,1626.0,1626.0,3179,1.0,4.0,2.0,7.0,Loyal
63393,,,3155,,,2.0,2.0,Hibernating
63394,1283.0,1283.0,6792,2.0,3.0,4.0,9.0,Champions
63396,1585.0,1585.0,7086,2.0,3.0,4.0,9.0,Champions
63397,1404.0,1404.0,8862,2.0,3.0,4.0,9.0,Champions
63398,1465.0,1465.0,4498,2.0,3.0,3.0,8.0,Loyal
63400,,,4369,,,3.0,3.0,At Risk
63401,,,2471,,,2.0,2.0,Hibernating
63402,,,4872,,,4.0,4.0,At Risk
63405,,,1066,,,1.0,1.0,Hibernating
63406,,,3281,,,2.0,2.0,Hibernating
63407,,,2755,,,2.0,2.0,Hibernating
63408,1225.0,1225.0,6751,2.0,3.0,4.0,9.0,Champions
63409,,,4359,,,3.0,3.0,At Risk
63410,,,3483,,,2.0,2.0,Hibernating
63412,1986.0,1986.0,5790,1.0,4.0,4.0,9.0,Champions
63413,,,2334,,,1.0,1.0,Hibernating
63414,,,3120,,,2.0,2.0,Hibernating
63417,2082.0,2082.0,3515,1.0,4.0,2.0,7.0,Loyal
63420,,,1550,,,1.0,1.0,Hibernating
63422,,,686,,,1.0,1.0,Hibernating
63425,,,2022,,,1.0,1.0,Hibernating
63426,1100.0,1100.0,5347,2.0,3.0,4.0,9.0,Champions
63427,,,4534,,,3.0,3.0,At Risk
63428,1501.0,1501.0,9120,2.0,3.0,4.0,9.0,Champions
63430,800.0,800.0,7641,3.0,2.0,4.0,9.0,Champions
63434,,,1682,,,1.0,1.0,Hibernating
63436,765.0,765.0,1582,3.0,2.0,1.0,6.0,Potential Loyalist
63437,2107.0,2107.0,5381,1.0,4.0,4.0,9.0,Champions
63438,,,5348,,,4.0,4.0,At Risk
63441,,,3244,,,2.0,2.0,Hibernating
63442,,,2105,,,1.0,1.0,Hibernating
63444,,,3693,,,2.0,2.0,Hibernating
63447,402.0,402.0,6324,4.0,1.0,4.0,9.0,Champions
63448,,,3869,,,3.0,3.0,At Risk
63451,,,2475,,,2.0,2.0,Hibernating
63454,,,4307,,,3.0,3.0,At Risk
63455,613.0,613.0,6613,3.0,2.0,4.0,9.0,Champions
63458,920.0,920.0,4551,3.0,2.0,3.0,8.0,Loyal
63460,529.0,529.0,5244,3.0,2.0,4.0,9.0,Champions
63461,,,3700,,,2.0,2.0,Hibernating
63465,,,1663,,,1.0,1.0,Hibernating
63467,,,1920,,,1.0,1.0,Hibernating
63468,,,4037,,,3.0,3.0,At Risk
63472,,,3094,,,2.0,2.0,Hibernating
63474,,,3568,,,2.0,2.0,Hibernating
63477,1646.0,1646.0,1920,1.0,4.0,1.0,6.0,Potential Loyalist
63478,,,4562,,,3.0,3.0,At Risk
63479,,,10613,,,4.0,4.0,At Risk
63483,246.0,246.0,6622,4.0,1.0,4.0,9.0,Champions
63484,134.0,134.0,8964,4.0,1.0,4.0,9.0,Champions
63486,247.0,247.0,1346,4.0,1.0,1.0,6.0,Potential Loyalist
63487,1107.0,1107.0,6956,2.0,3.0,4.0,9.0,Champions
63488,,,1069,,,1.0,1.0,Hibernating
63490,62.0,62.0,6001,4.0,1.0,4.0,9.0,Champions
63491,1435.0,1435.0,1047,2.0,3.0,1.0,6.0,Potential Loyalist
63493,,,2281,,,1.0,1.0,Hibernating
63495,,,1889,,,1.0,1.0,Hibernating
63497,,,4405,,,3.0,3.0,At Risk
63499,1411.0,1411.0,3831,2.0,3.0,3.0,8.0,Loyal
63501,,,3413,,,2.0,2.0,Hibernating
63503,585.0,585.0,4632,3.0,2.0,3.0,8.0,Loyal
63505,1894.0,1894.0,3193,1.0,4.0,2.0,7.0,Loyal
63506,,,1652,,,1.0,1.0,Hibernating
63507,,,781,,,1.0,1.0,Hibernating
63509,194.0,194.0,1357,4.0,1.0,1.0,6.0,Potential Loyalist
63513,,,2629,,,2.0,2.0,Hibernating
63518,,,7295,,,4.0,4.0,At Risk
63522,,,2062,,,1.0,1.0,Hibernating
63524,,,4438,,,3.0,3.0,At Risk
63525,915.0,915.0,4039,3.0,2.0,3.0,8.0,Loyal
63526,859.0,859.0,7334,3.0,2.0,4.0,9.0,Champions
63528,1865.0,1865.0,4594,1.0,4.0,3.0,8.0,Loyal
63530,1473.0,1473.0,4519,2.0,3.0,3.0,8.0,Loyal
63532,,,2966,,,2.0,2.0,Hibernating
63534,736.0,736.0,5639,3.0,2.0,4.0,9.0,Champions
63535,642.0,642.0,7800,3.0,2.0,4.0,9.0,Champions
63536,158.0,158.0,5380,4.0,1.0,4.0,9.0,Champions
63537,,,3138,,,2.0,2.0,Hibernating
63538,,,771,,,1.0,1.0,Hibernating
63539,468.0,468.0,5553,4.0,1.0,4.0,9.0,Champions
63541,2044.0,2044.0,3584,1.0,4.0,2.0,7.0,Loyal
63542,,,4653,,,3.0,3.0,At Risk
63544,1585.0,1585.0,4397,2.0,3.0,3.0,8.0,Loyal
63545,1162.0,1162.0,7208,2.0,3.0,4.0,9.0,Champions
63546,1440.0,1440.0,5590,2.0,3.0,4.0,9.0,Champions
63547,,,1117,,,1.0,1.0,Hibernating
63548,,,3417,,,2.0,2.0,Hibernating
63549,,,8112,,,4.0,4.0,At Risk
63551,287.0,287.0,11083,4.0,1.0,4.0,9.0,Champions
63552,286.0,286.0,7773,4.0,1.0,4.0,9.0,Champions
63554,2050.0,2050.0,2734,1.0,4.0,2.0,7.0,Loyal
63556,,,4844,,,4.0,4.0,At Risk
63557,947.0,947.0,2108,3.0,2.0,1.0,6.0,Potential Loyalist
63559,,,3168,,,2.0,2.0,Hibernating
63560,337.0,337.0,5410,4.0,1.0,4.0,9.0,Champions
63562,1646.0,1646.0,1887,1.0,4.0,1.0,6.0,Potential Loyalist
63566,72.0,72.0,4736,4.0,1.0,4.0,9.0,Champions
63567,,,1791,,,1.0,1.0,Hibernating
63568,1438.0,1438.0,6762,2.0,3.0,4.0,9.0,Champions
63569,1990.0,1990.0,4874,1.0,4.0,4.0,9.0,Champions
63570,621.0,621.0,1725,3.0,2.0,1.0,6.0,Potential Loyalist
63571,,,5528,,,4.0,4.0,At Risk
63575,6.0,6.0,2666,4.0,1.0,2.0,7.0,Loyal
63576,38.0,38.0,8750,4.0,1.0,4.0,9.0,Champions
63582,1591.0,1591.0,4418,1.0,4.0,3.0,8.0,Loyal
63583,1254.0,1254.0,1275,2.0,3.0,1.0,6.0,Potential Loyalist
63584,1492.0,1492.0,13856,2.0,3.0,4.0,9.0,Champions
63585,,,2719,,,2.0,2.0,Hibernating
63586,,,700,,,1.0,1.0,Hibernating
63587,,,1244,,,1.0,1.0,Hibernating
63589,1616.0,1616.0,1571,1.0,4.0,1.0,6.0,Potential Loyalist
63591,,,2454,,,2.0,2.0,Hibernating
63593,,,3793,,,3.0,3.0,At Risk
63595,,,1295,,,1.0,1.0,Hibernating
63596,,,2596,,,2.0,2.0,Hibernating
63597,767.0,767.0,1719,3.0,2.0,1.0,6.0,Potential Loyalist
63598,,,3574,,,2.0,2.0,Hibernating
63599,1831.0,1831.0,3550,1.0,4.0,2.0,7.0,Loyal
63601,,,3804,,,3.0,3.0,At Risk
63602,,,4317,,,3.0,3.0,At Risk
63604,41.0,41.0,8735,4.0,1.0,4.0,9.0,Champions
63606,,,4065,,,3.0,3.0,At Risk
63607,,,3702,,,2.0,2.0,Hibernating
63609,,,4220,,,3.0,3.0,At Risk
63610,,,3122,,,2.0,2.0,Hibernating
63617,,,4587,,,3.0,3.0,At Risk
63618,1315.0,1315.0,2874,2.0,3.0,2.0,7.0,Loyal
63619,,,4251,,,3.0,3.0,At Risk
63620,678.0,678.0,1737,3.0,2.0,1.0,6.0,Potential Loyalist
63621,,,4785,,,4.0,4.0,At Risk
63625,,,3965,,,3.0,3.0,At Risk
63626,,,3559,,,2.0,2.0,Hibernating
63628,1717.0,1717.0,2412,1.0,4.0,2.0,7.0,Loyal
63630,1098.0,1098.0,3551,2.0,3.0,2.0,7.0,Loyal
63631,2166.0,2166.0,1170,1.0,4.0,1.0,6.0,Potential Loyalist
63634,,,1670,,,1.0,1.0,Hibernating
63635,,,3589,,,2.0,2.0,Hibernating
63636,,,3501,,,2.0,2.0,Hibernating
63637,,,4865,,,4.0,4.0,At Risk
63638,1649.0,1649.0,3471,1.0,4.0,2.0,7.0,Loyal
63639,62.0,62.0,7163,4.0,1.0,4.0,9.0,Champions
63646,,,4288,,,3.0,3.0,At Risk
63648,,,4381,,,3.0,3.0,At Risk
63652,1163.0,1163.0,4727,2.0,3.0,4.0,9.0,Champions
63654,,,3928,,,3.0,3.0,At Risk
63655,430.0,430.0,3321,4.0,1.0,2.0,7.0,Loyal
63658,,,5345,,,4.0,4.0,At Risk
63659,1314.0,1314.0,685,2.0,3.0,1.0,6.0,Potential Loyalist
63663,1710.0,1710.0,1311,1.0,4.0,1.0,6.0,Potential Loyalist
63664,,,2733,,,2.0,2.0,Hibernating
63666,2048.0,2048.0,4549,1.0,4.0,3.0,8.0,Loyal
63668,1828.0,1828.0,4444,1.0,4.0,3.0,8.0,Loyal
63669,1101.0,1101.0,3737,2.0,3.0,3.0,8.0,Loyal
63670,,,1289,,,1.0,1.0,Hibernating
63671,1987.0,1987.0,4683,1.0,4.0,3.0,8.0,Loyal
63673,1922.0,1922.0,3927,1.0,4.0,3.0,8.0,Loyal
63674,192.0,192.0,12585,4.0,1.0,4.0,9.0,Champions
63675,2108.0,2108.0,1769,1.0,4.0,1.0,6.0,Potential Loyalist
63678,1158.0,1158.0,3142,2.0,3.0,2.0,7.0,Loyal
63679,2134.0,2134.0,2374,1.0,4.0,2.0,7.0,Loyal
63682,552.0,552.0,8894,3.0,2.0,4.0,9.0,Champions
63687,,,8173,,,4.0,4.0,At Risk
63689,94.0,94.0,8751,4.0,1.0,4.0,9.0,Champions
63690,306.0,306.0,5152,4.0,1.0,4.0,9.0,Champions
63691,1136.0,1136.0,7580,2.0,3.0,4.0,9.0,Champions
63692,,,3615,,,2.0,2.0,Hibernating
63693,337.0,337.0,6460,4.0,1.0,4.0,9.0,Champions
63694,1290.0,1290.0,7083,2.0,3.0,4.0,9.0,Champions
63695,,,3272,,,2.0,2.0,Hibernating
63697,,,1369,,,1.0,1.0,Hibernating
63698,,,3494,,,2.0,2.0,Hibernating
63700,,,1643,,,1.0,1.0,Hibernating
63701,,,3567,,,2.0,2.0,Hibernating
63702,98.0,98.0,4442,4.0,1.0,3.0,8.0,Loyal
63703,1163.0,1163.0,3985,2.0,3.0,3.0,8.0,Loyal
63707,679.0,679.0,970,3.0,2.0,1.0,6.0,Potential Loyalist
63709,,,1850,,,1.0,1.0,Hibernating
63711,1746.0,1746.0,7998,1.0,4.0,4.0,9.0,Champions
63712,402.0,402.0,8298,4.0,1.0,4.0,9.0,Champions
63713,1683.0,1683.0,2816,1.0,4.0,2.0,7.0,Loyal
63714,1100.0,1100.0,3750,2.0,3.0,3.0,8.0,Loyal
63717,2138.0,2138.0,3935,1.0,4.0,3.0,8.0,Loyal
63718,1283.0,1283.0,5739,2.0,3.0,4.0,9.0,Champions
63720,1554.0,1554.0,3042,2.0,3.0,2.0,7.0,Loyal
63721,,,3341,,,2.0,2.0,Hibernating
63723,1523.0,1523.0,2468,2.0,3.0,2.0,7.0,Loyal
63724,249.0,249.0,8280,4.0,1.0,4.0,9.0,Champions
63726,1346.0,1346.0,6351,2.0,3.0,4.0,9.0,Champions
63728,,,5794,,,4.0,4.0,At Risk
63729,,,2534,,,2.0,2.0,Hibernating
63730,340.0,340.0,8160,4.0,1.0,4.0,9.0,Champions
63731,,,6286,,,4.0,4.0,At Risk
63732,1290.0,1290.0,5175,2.0,3.0,4.0,9.0,Champions
63736,,,3991,,,3.0,3.0,At Risk
63740,1131.0,1131.0,1219,2.0,3.0,1.0,6.0,Potential Loyalist
63741,1193.0,1193.0,1096,2.0,3.0,1.0,6.0,Potential Loyalist
63742,,,7712,,,4.0,4.0,At Risk
63743,,,6438,,,4.0,4.0,At Risk
63745,829.0,829.0,7070,3.0,2.0,4.0,9.0,Champions
63746,,,1151,,,1.0,1.0,Hibernating
63748,1621.0,1621.0,7888,1.0,4.0,4.0,9.0,Champions
63749,2140.0,2140.0,4805,1.0,4.0,4.0,9.0,Champions
63751,1224.0,1224.0,9362,2.0,3.0,4.0,9.0,Champions
63753,1312.0,1312.0,8870,2.0,3.0,4.0,9.0,Champions
63757,,,3599,,,2.0,2.0,Hibernating
63758,1530.0,1530.0,4896,2.0,3.0,4.0,9.0,Champions
63760,223.0,223.0,6920,4.0,1.0,4.0,9.0,Champions
63761,,,3983,,,3.0,3.0,At Risk
63762,1591.0,1591.0,4499,1.0,4.0,3.0,8.0,Loyal
63763,98.0,98.0,7788,4.0,1.0,4.0,9.0,Champions
63764,,,1615,,,1.0,1.0,Hibernating
63766,,,4554,,,3.0,3.0,At Risk
63768,,,4470,,,3.0,3.0,At Risk
63770,223.0,223.0,2409,4.0,1.0,2.0,7.0,Loyal
63772,,,4474,,,3.0,3.0,At Risk
63775,862.0,862.0,3423,3.0,2.0,2.0,7.0,Loyal
63776,954.0,954.0,15791,3.0,2.0,4.0,9.0,Champions
63779,,,3666,,,2.0,2.0,Hibernating
63784,1289.0,1289.0,8476,2.0,3.0,4.0,9.0,Champions
63786,1433.0,1433.0,1508,2.0,3.0,1.0,6.0,Potential Loyalist
63790,,,4526,,,3.0,3.0,At Risk
63791,,,1693,,,1.0,1.0,Hibernating
63793,1686.0,1686.0,1052,1.0,4.0,1.0,6.0,Potential Loyalist
63794,,,4896,,,4.0,4.0,At Risk
63796,,,6059,,,4.0,4.0,At Risk
63800,822.0,822.0,3082,3.0,2.0,2.0,7.0,Loyal
63802,371.0,371.0,5308,4.0,1.0,4.0,9.0,Champions
63803,,,3490,,,2.0,2.0,Hibernating
63804,680.0,680.0,10787,3.0,2.0,4.0,9.0,Champions
63806,,,7122,,,4.0,4.0,At Risk
63809,,,7753,,,4.0,4.0,At Risk
63810,1560.0,1560.0,6266,2.0,3.0,4.0,9.0,Champions
63813,,,1185,,,1.0,1.0,Hibernating
63815,,,4278,,,3.0,3.0,At Risk
63817,,,7849,,,4.0,4.0,At Risk
63819,,,1643,,,1.0,1.0,Hibernating
63822,,,704,,,1.0,1.0,Hibernating
63823,,,2524,,,2.0,2.0,Hibernating
63824,405.0,405.0,3545,4.0,1.0,2.0,7.0,Loyal
63826,739.0,739.0,1604,3.0,2.0,1.0,6.0,Potential Loyalist
63827,,,1850,,,1.0,1.0,Hibernating
63828,1650.0,1650.0,7210,1.0,4.0,4.0,9.0,Champions
63831,,,3366,,,2.0,2.0,Hibernating
63832,,,3496,,,2.0,2.0,Hibernating
63833,2073.0,2073.0,6751,1.0,4.0,4.0,9.0,Champions
63835,,,4306,,,3.0,3.0,At Risk
63838,,,6677,,,4.0,4.0,At Risk
63840,1345.0,1345.0,6610,2.0,3.0,4.0,9.0,Champions
63842,1313.0,1313.0,1092,2.0,3.0,1.0,6.0,Potential Loyalist
63843,,,4588,,,3.0,3.0,At Risk
63844,,,7108,,,4.0,4.0,At Risk
63846,555.0,555.0,4287,3.0,2.0,3.0,8.0,Loyal
63848,,,3318,,,2.0,2.0,Hibernating
63849,,,4350,,,3.0,3.0,At Risk
63851,1133.0,1133.0,2104,2.0,3.0,1.0,6.0,Potential Loyalist
63852,1987.0,1987.0,2128,1.0,4.0,1.0,6.0,Potential Loyalist
63856,,,3485,,,2.0,2.0,Hibernating
63857,278.0,278.0,1606,4.0,1.0,1.0,6.0,Potential Loyalist
63858,402.0,402.0,749,4.0,1.0,1.0,6.0,Potential Loyalist
63859,,,3234,,,2.0,2.0,Hibernating
63860,1768.0,1768.0,3508,1.0,4.0,2.0,7.0,Loyal
63861,826.0,826.0,4084,3.0,2.0,3.0,8.0,Loyal
63863,,,4618,,,3.0,3.0,At Risk
63864,,,4438,,,3.0,3.0,At Risk
63865,,,1835,,,1.0,1.0,Hibernating
